ATTRIBUTE_plant_part	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:Anacardium occidentale	GNPSGROUP:Haemotostaphis barteri	GNPSGROUP:Lannea barteri	GNPSGROUP:Mangifera indica	GNPSGROUP:Pseudospondias microcarpa	GNPSGROUP:Sclerocarya birrea	GNPSGROUP:Spondias dulcis	GNPSGROUP:fruits	GNPSGROUP:leaves	GNPSGROUP:na	GNPSGROUP:root bark	GNPSGROUP:stem bark	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	222416.78502637	205999.34274030218	203819.41645126953	201151.44960672452	222606.4099692041	221992.75431320982	194217.94829475088	222685.49690382375	200471.7735636636	691942.7295820438	204779.50153870275	225682.04379347272	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4454.0","main.cluster index_upperinput":"4454.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=345&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	6.5247	6.5247	0	N/A	N/A	8098932.377084916	27	4454	345	27	199.1695	1	199.1695	8098932.377084916
leaves,na,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Spondias dulcis,Mangifera indica,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	2544.717233245881	557958.1581857722	0.0	480.48040354491565	10003.294893826582	0.0	1654170.3707693357	0.0	954298.6870033769	61713.46945912376	425.03151214997564	344.047106044825	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4455.0","main.cluster index_upperinput":"4455.0"}	This Node is a Singleton	N/A	N/A	N/A	2.8550	2.8550	0	N/A	N/A	6994041.706646621	9	4455	-1	9	374.1447	1	374.1447	6994041.706646621
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	402282.2475026512	58353.56433232375	128718.20440402666	269584.0795901394	59791.57118256532	117906.15476872218	20081.898069810668	8023.419643590847	358113.1909133655	45199.55282286425	61205.195158520124	40956.086940927526	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4456.0","main.cluster index_upperinput":"4456.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=241&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	2.4605	2.4605	0	N/A	N/A	3455942.4948476045	23	4456	241	23	209.1537	1	209.1537	3455942.4948476045
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	163927.95873283444	779154.0297616137	143088.20056436714	654893.9574508229	39879.985256789936	487735.5127046069	113766.42986689987	10798.337934902487	369604.91189690056	70025.75582010458	173257.13157218802	482340.79515029606	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4457.0","main.cluster index_upperinput":"4457.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=533&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	3.0023	3.0023	0	N/A	N/A	7537346.987371117	23	4457	533	23	542.2594	1	542.2594	7537346.987371117
leaves,na	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	5886.715572333212	1258.4884991471777	233833.3535220552	4416.7327474900385	6801.408921086047	88593.80949635227	0.0	0.0	147024.70502806827	5725.347919316715	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4458.0","main.cluster index_upperinput":"4458.0"}	This Node is a Singleton	N/A	N/A	N/A	9.8888	9.8888	0	N/A	N/A	1057799.6747930613	8	4458	-1	8	381.3159	1	381.3159	1057799.6747930613
leaves,na,fruits,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Spondias dulcis,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	5725.497786234478	175362.32929926587	0.0	0.0	14957.17143580772	0.0	174.133833362808	997.8611021146733	74.62878572691771	5704.579542454393	86013.47227108818	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4459.0","main.cluster index_upperinput":"4459.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=285&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	7.1744	7.1744	0	N/A	N/A	632137.4662120923	7	4459	285	7	238.1223	1	238.1223	632137.4662120923
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	100850.59659321452	632183.5147336943	251097.3255367889	171354.69355499838	64450.38055798723	39691.25399025459	159108.28012436174	22898.410395196268	311728.7820405445	48296.951607426105	191191.58259264688	111045.36471490719	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4460.0","main.cluster index_upperinput":"4460.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=473&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	1.8253	1.8253	0	N/A	N/A	4562143.273869015	23	4460	473	23	382.1708	1	382.1708	4562143.273869015
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	5908.988355462337	2039.7928993886214	391464.3976587736	9101.097885735899	15500.514005729083	19216.89429724668	159.27886555638753	3163.9817781196753	184042.62825178247	23587.62612998637	905.0953260034124	6839.337012397986	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4461.0","main.cluster index_upperinput":"4461.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=1ad34e72edcf45cbb40c79344f28c967&show=true	"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3/t12-,13-,14-,15-,16-,18-,19-/m0/s1"	EPIANDROSTERONE CollisionEnergy:205060	0.8049029999999999	7.2518	7.2518	0	CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O	CCMSLIB00010124944	1463611.5365593387	18	4461	30	18	273.2215	1	273.2215	1463611.5365593387
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	675365.6039778979	571414.939392173	453935.4228938543	399468.047930267	412137.956683254	485757.9428359811	389383.70431335625	520089.4928208093	435002.8832384785	540898.7566088705	445070.0762740535	556275.5144792959	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4462.0","main.cluster index_upperinput":"4462.0"}	This Node is a Singleton	N/A	N/A	N/A	5.7974	5.7974	0	N/A	N/A	13279022.593807954	27	4462	-1	27	268.1544	1	268.1544	13279022.593807954
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Mangifera indica,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	19645.063744848372	20536.51983294938	324.1660326515734	53042.060217346356	485236.31632151175	0.0	0.0	239919.3174364955	125506.90657500041	265614.7133205628	12312.379911372194	145276.3388469043	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4463.0","main.cluster index_upperinput":"4463.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	9.7489	9.7489	0	N/A	N/A	3549662.261372248	16	4463	41	16	401.3057	1	401.3057	3549662.261372248
leaves,na,stem bark,root bark	na,Lannea barteri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1182648.9597002098	0.0	0.0	0.0	0.0	0.0	402452.32270407403	34710.89631845805	48196.15024112777	56201.08121203091	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4464.0","main.cluster index_upperinput":"4464.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=162&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	3.2397	3.2397	0	N/A	N/A	3721501.360692919	5	4464	162	5	314.2686	1	314.2686	3721501.360692919
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	96697.96812842399	309024.5560629056	33155.51857997652	38442.877944487824	8234.068972975572	6485.38113563598	8378.697198554062	2831.8679858056094	27950.811264114927	12699.81188694785	95743.19512471814	91543.05147631673	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4465.0","main.cluster index_upperinput":"4465.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3028	2.3028	0	N/A	N/A	1572990.3324765933	21	4465	-1	21	457.1318	1	457.1318	1572990.3324765933
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	1631465.731018227	758833.7700888733	1223976.2090975363	465040.5618838619	996597.5902961018	241998.15002439567	400409.07615138905	836460.1172242247	944657.1706543748	149906.14030978066	721521.0364815521	807407.6126859349	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4466.0","main.cluster index_upperinput":"4466.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=171&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	7.8562	7.8562	0	N/A	N/A	18901091.55752616	27	4466	171	27	444.3325	1	444.3325	18901091.55752616
leaves,na,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	42584.14280047701	335019.0963119592	5113.710222071785	23264.96895540437	2576.6828589609404	164998.09783704186	22832.140728633058	0.0	17340.312586079028	17639.424758803376	150924.98309225065	87698.0188934711	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4467.0","main.cluster index_upperinput":"4467.0"}	This Node is a Singleton	N/A	N/A	N/A	1.9537	1.9537	0	N/A	N/A	1879940.3257966226	17	4467	-1	17	385.0901	1	385.0901	1879940.3257966226
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	344789.07098083297	21905.186174197286	21909.129681697814	20112.010723217994	21562.709358247113	23457.676830397988	20201.470234168155	23555.13565815649	148983.01026242576	309592.5131289654	29501.41392944639	24346.909472180523	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4468.0","main.cluster index_upperinput":"4468.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6826	5.6826	0	N/A	N/A	2991337.0369513514	27	4468	-1	27	348.2017	1	348.2017	2991337.0369513514
leaves,na	na,Haemotostaphis barteri,Spondias dulcis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	548.4261625542239	0.0	0.0	0.0	0.0	121794.40759876189	0.0	52432.64304056404	1733.9609406296108	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4469.0","main.cluster index_upperinput":"4469.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1003	4.1003	0	N/A	N/A	375698.3059870964	3	4469	-1	3	453.1373	1	453.1373	375698.3059870964
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	85081.55308584495	268160.0169189748	41157.16678530082	3347.4924282675697	38506.9450751216	0.0	646611.0802095453	56383.55776294608	48524.49337251037	33366.49970743306	337630.2290928861	75376.15622336647	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4470.0","main.cluster index_upperinput":"4470.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	1.9880	1.9880	0	N/A	N/A	3453932.2071214523	16	4470	19	16	400.1815	1	400.1815	3453932.2071214523
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	4692.046808951656	1192216.2033776976	476007.47611855995	2009023.150219559	52437.15693334344	82868.25472246058	136028.4223225613	6580.415520074734	336285.7521625091	85811.53893699548	37631.71802128813	1326893.2259480127	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4471.0","main.cluster index_upperinput":"4471.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=641&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	2.9924	2.9924	0	N/A	N/A	12341312.98312772	21	4471	641	21	482.2606	1	482.2606	12341312.98312772
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	121381.04791259416	560111.2219774815	698649.7767676852	279434.3427475767	55339.07683567847	320832.6927414015	61976.52028526986	3855.893070489236	714040.8627264317	63487.71197606816	134068.92405125248	58269.81630349466	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4472.0","main.cluster index_upperinput":"4472.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6476	2.6476	0	N/A	N/A	6665951.674519082	23	4472	-1	23	420.2220	1	420.2220	6665951.674519082
na,stem bark	Pseudospondias microcarpa,na	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144857.56689065776	0.0	0.0	0.0	0.0	4036.6511544990994	0.0	82775.75250894729	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4473.0","main.cluster index_upperinput":"4473.0"}	This Node is a Singleton	N/A	N/A	N/A	6.1059	6.1059	0	N/A	N/A	599613.5233351266	2	4473	-1	2	690.3514	1	690.3514	599613.5233351266
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	359982.1788679495	400887.4245962804	398047.7842727799	417205.0321447879	404610.13800133066	369162.35497630463	364412.4015673687	409090.2191821545	384823.2793512972	382726.72686880425	392921.4680142748	384889.8043629396	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4474.0","main.cluster index_upperinput":"4474.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	2.7135	2.7135	0	N/A	N/A	10461165.715625757	27	4474	23	27	402.2335	1	402.2335	10461165.715625757
leaves,na,stem bark	na,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	20369.825067513295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8276.655529026926	209999.22934397086	0.0	453.2694999073445	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4475.0","main.cluster index_upperinput":"4475.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	4.0780	4.0780	0	N/A	N/A	1111105.6219223943	5	4475	22	5	1136.7079	2	568.8539	1111105.6219223943
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	25701.630836487024	45783.169581023394	9375.156567327584	65404.58800847142	1926119.043370115	18278.624962155198	41561.52984231002	33405.593456596005	66008.52816192633	509281.33041412185	40486.47650601536	1077702.806677371	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4476.0","main.cluster index_upperinput":"4476.0"}	This Node is a Singleton	1S/C15H26O3/c1-13(2)9(17)5-6-14(3)10-8(16)7-15(14,4)12(18)11(10)13/h8-12,16-18H,5-7H2,1-4H3/t8-,9-,10+,11+,12?,14-,15-/m1/s1	Massbank:AC000103 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol	0.793018	4.5569	4.5569	0	C[C@@]12CC[C@H](C([C@H]3[C@@H]1[C@@H](C[C@@]2(C3O)C)O)(C)C)O	CCMSLIB00005727399	10869196.924944391	27	4476	-1	27	237.1847	1	237.1847	10869196.924944391
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	344220.812846259	4929791.182923529	335045.4536821743	484590.2047245681	700967.7605502635	576488.297743499	96113.61899358219	293735.3770720265	2724239.37187488	324554.59292790387	206080.81958701916	328091.86251951015	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4477.0","main.cluster index_upperinput":"4477.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=424&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	3.4861	3.4861	0	N/A	N/A	24725392.719581407	26	4477	424	26	191.1430	1	191.1430	24725392.719581407
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	7991.460436640179	27569043.189717285	65723.41070084042	5692.134958270356	24406493.477506313	27781.91052599146	50466043.55346619	68293037.80486834	36860853.375412285	4190974.313582774	259180.4028642226	559932.3766624278	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4478.0","main.cluster index_upperinput":"4478.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=1ad34e72edcf45cbb40c79344f28c967&show=true	N/A	N/A	N/A	0.9126	0.9126	0	N/A	N/A	353007672.4573547	26	4478	5	26	223.0448	1	223.0448	353007672.4573547
leaves,na,fruits,stem bark,root bark	Pseudospondias microcarpa,na,Haemotostaphis barteri,Lannea barteri,Spondias dulcis,Mangifera indica,Sclerocarya birrea,Anacardium occidentale	0.0	0.0	0.0	0.0	0.0	0.0	43079.711479558515	1765.1375093043298	1512.622221059127	2855.27717360672	3299.8749872797675	2826.8347911578935	2002.9415580971583	11630.27467793988	16219.830950812666	326220.51923637657	2475.219729036218	4690.206387226892	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=1ad34e72edcf45cbb40c79344f28c967&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4479.0","main.cluster index_upperinput":"4479.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6239	3.6239	0	N/A	N/A	1806429.670329353	20	4479	-1	20	829.5550	2	415.2775	1806429.670329353
