row ID,row m/z,row retention time,20230323T141609Z_ED_QC_anacardia.mzML Peak area,20230323T141609Z_ED_QC_anacardia_20230324155859.mzML Peak area,20230323T141609Z_ED_STG-01-01C_20230324164641.mzML Peak area,20230323T141609Z_ED_STG-01-02C_20230324170235.mzML Peak area,20230323T141609Z_ED_STG-01-03C_20230324171828.mzML Peak area,20230323T141609Z_ED_STG-01-04C.mzML Peak area,20230323T141609Z_ED_STG-01-05C.mzML Peak area,20230323T141609Z_ED_STG-01-06C.mzML Peak area,20230323T141609Z_ED_STG-01-07C.mzML Peak area,20230323T141609Z_ED_STG-01-08C.mzML Peak area,20230323T141609Z_ED_STG-01-09C.mzML Peak area,20230323T141609Z_ED_STG-01-10C.mzML Peak area,20230323T141609Z_ED_STG-01-11C.mzML Peak area,20230323T141609Z_ED_STG-01-12C.mzML Peak area,20230323T141609Z_ED_STG-01-13C.mzML Peak area,20230323T141609Z_ED_STG-01-14C.mzML Peak area,20230323T141609Z_ED_STG-01-15C.mzML Peak area,20230323T141609Z_ED_STG-01-16C.mzML Peak area,20230323T141609Z_ED_STG-01-17C.mzML Peak area,20230323T141609Z_ED_STG-01-18C.mzML Peak area,20230323T141609Z_ED_STG-01-19C.mzML Peak area,20230323T141609Z_ED_STG-01-20C.mzML Peak area,20230323T141609Z_ED_STG-01-21C.mzML Peak area,20230323T141609Z_ED_STG-01-22C.mzML Peak area,20230323T141609Z_ED_blank1_20230324121613.mzML Peak area,20230323T141609Z_ED_blank1_20230324152037.mzML Peak area,20230323T141609Z_ED_blank1_20230325045643.mzML Peak area,
3655,237.1850023622866,6.887955096296297,1183641.6827060336,3555754.534333168,36205.19171976981,44238.91198412498,40463.14466705423,32143.393446402206,37397.69205913067,53199.415206414385,32903.54855327178,28494.60718952896,32644.844221530977,51058.94087983234,34956.50444177466,38667.71513174576,182321.42761673575,5317023.133510945,194243.32567904555,130510.76053558597,49158.39277573258,30507.956402689622,30296.229037476704,92295.36410694434,33487.34691033918,63700.764876375855,133212.86029043025,40822.188525144826,38599.91796837884,
3656,460.4138919628727,10.181492,12648.555878715784,42036.62238429317,81102.5430847477,0,11415.111435080773,83966.45843567087,5722.658445765276,3125.414434160413,639453.8066485403,14616.42389953195,0,79951.77930184631,0,0,128571.00165184538,1340.5666960986437,0,4349.508818378981,232305.3059056633,0,0,20642.06394480492,2836.5483416018214,707.6871081590466,0,0,0,
3657,133.10121281941733,3.622339625925926,183484.2761248737,467340.56531151675,969270.4385252418,33301.92427220581,849589.0457996721,4170811.3241725224,373675.83772344387,123648.55936374818,653054.5223113388,3368.5076228866046,2661.953286447495,393282.35232137074,25064.37088115103,45423.48074591468,273740.9167917718,309603.5603188496,136038.38243419238,78832.58645727373,2772525.688974317,4752.991265226169,16039.734746502681,128986.40385338674,63296.24642938672,17131.483802161245,186838.55509829315,6357.211441025745,5314.1536884778125,
3658,378.357837818287,9.052928103703703,755934.1103377669,1129959.7341983605,772967.2764087479,814862.9046478346,854952.6080131074,812259.626521125,814743.0550061921,791480.4959119298,799738.8435240065,775100.3279117636,870803.0188287308,777411.7679607343,792635.2807799361,821731.8822054351,797425.0569611199,610846.7608487577,790485.7092139373,836001.9752034465,832261.5718751184,859029.1508695054,823591.6370458208,831156.0107769265,873645.9205815749,853761.2756496412,4896572.765647318,1092832.261120772,917839.027747763,
3659,263.17125592979073,0.6326647047619047,260820.3075197582,745732.2828835855,559005.376819353,355196.15965881216,2002405.652100362,0,481627.60480678076,1.496118501126623E7,506533.0700977627,877919.2661258156,88822.99451825672,3122056.9189158166,1126356.7302427033,2041662.2620158247,51650.91546056512,168313.28367762745,278589.2850975508,0,96094.36291240522,2812.965815411056,405351.15059418447,0,29931.745751917402,71015.54411541404,0,0,0,
3660,333.20399305587205,6.211244681481481,52876.876636362336,178036.2495776424,538255.6831028515,24015.464627949506,42192.09356508358,9309.094202391854,7824.846699452431,19424.76298200875,217339.46997974833,11293.574518338935,18681.879657793033,1187425.6304886637,50718.43000046605,57704.72460427092,66462.80554822445,129425.87531548788,57157.35778691219,20230.1543458352,824878.6205062398,5965.560761600732,6349.934539613466,11613.030182477016,5771.299996559705,12859.927389164934,22138.603028849422,568.0358803311682,2157.4067542595913,
3661,333.30007312915944,9.050185855555556,326224.8184287084,604093.7269322365,359492.11324537673,380252.4118678815,369906.81601693475,366748.50230803405,349768.5582119416,357748.1358639642,380822.80910260335,369460.9125083898,378714.2223524382,349343.211420241,367928.59627711854,372341.45461142785,368204.61237995606,325161.4328650153,375455.4490951598,395989.11938670214,369258.92665527796,377624.68566521455,385592.9825110569,358744.6016625339,394119.2776230574,375634.83252667263,2146052.0096223545,440491.3593968609,407537.64680300315,
3662,691.2208709725952,2.8579640499999996,32727.375348150166,67505.54801318461,0,0,0,0,0,0,39179.723999117414,48253.66911393167,4218.372317213369,0,0,0,0,752565.4086305161,0,0,0,0,0,0,0,0,0,0,0,
3663,667.3482259114584,6.968987466666667,180953.80938216517,499873.1449769179,0,0,0,0,0,0,0,0,0,0,0,0,0,2199983.7107569175,0,0,0,0,0,0,0,0,0,0,0,
3664,305.06548077149097,2.2916707739130433,83424.71747451677,245161.81867453907,363929.0635339324,205722.33401757551,2878154.3902990683,290154.9090048863,89123.83662874086,29803.843190972864,269185.7113145208,117898.42738142988,134821.748962823,203479.8170914104,424569.4619280817,217581.3712110945,269978.4921699958,11361.842916036532,0,34945.67880896198,146422.1751935739,48657.0479848533,48815.56545742319,265831.5331305865,66809.84438237365,49404.0036172237,0,0,0,
3665,140.06824832492404,4.953656833333333,1358436.6969865265,924565.5679211747,1167461.0539159891,930748.8282495502,1125923.6199910275,1237317.9081585337,1164549.25974793,2953410.681938159,1262351.058812026,1234300.898689324,1358844.8928981726,1099601.239184476,1129750.1316713074,1577499.0737786144,878001.1967590249,563697.9254500577,1591673.102625099,1472290.4948381274,1251291.2854822227,1042208.0268287781,826816.5924252671,1420330.9943877666,870253.9046953646,893029.7954038084,1106071.3034615112,1224371.902676822,1148300.618883365,
3666,621.4195730111728,6.3175775,3863364.162051292,0,1232290.6365295737,151995.78533154738,16955.326521706018,8236.235163792664,1728.2474838003152,5297.980751649491,23594.559552159244,5763.572452396732,0,1678.5157052454977,1764.4766824764022,9457.381156824486,3464.6632940866702,0,2689.6584349138952,29515.383029551696,0,15358.178480106591,3608.9941585803153,0,3159.340853284703,5774.690418660725,1358617.8715630637,6523.809660961652,3116.5456763728694,
3667,198.18530852706343,5.325119707407406,115323.12645811721,102624.53813031776,112179.20356673427,122719.64360650143,118143.21055951228,108573.08552445372,123167.67112902457,119612.91890073518,105299.49709450583,124822.80360175537,118774.91932590868,110136.54967038869,123928.16097699016,118120.96987607764,117796.3200492253,101994.18399835678,121685.01283356833,115835.3990900608,119037.74337561913,128924.71138853302,123850.21933861513,117622.58169016153,117716.16789972606,123420.75809624244,1144780.9115014754,232492.87186486402,121055.51378290045,
3668,333.08113861083984,1.10058137,131880.3000058709,199480.61263867948,247876.4274781416,573854.7428212045,2339946.2797702462,660961.8613112315,88016.63899972281,34047.30549984382,0,0,0,193806.5289060938,408838.2293429992,271164.5637836726,55461.88227980849,0,59492.774892231624,45348.45795953892,35870.4063718843,111943.89065849977,35565.61768642535,32807.66632066399,683104.7666954543,229744.4724973949,0,0,0,
3669,195.10159725613065,5.025810466666667,99797.60941306407,266972.94366567285,49717.67736032556,494567.3719221483,25945.748494016356,36914.7980175338,330865.9562976986,1664330.6134745213,49765.57413578814,25482.933004311526,32122.64915562693,123532.417000433,336437.2646853442,461830.69575259386,809848.5459025049,189142.70305747192,229698.680300218,69920.81666424654,53769.5925204419,89280.666692399,12915.539139228076,75371.38346640719,206917.0477088069,67333.57805354471,22597.41337301154,5678.47066635765,11806.430983329397,
3670,330.19108214221956,3.0441964666666657,44588.61095030403,131210.7565312678,519134.8271078468,14316.478935973295,131393.0712507482,596966.6639758061,74898.62721417219,582229.0766470344,142385.61939820193,4211.958558975489,2330.963868938972,202803.36970769084,40973.72322826733,45388.141563498684,39204.355440615844,55515.23614610765,46412.901097365335,39954.34995839636,274990.64090950775,509.81322914943513,965.5297629722886,60053.14575735325,4727.831577652601,2166.469595150394,7540.852671000005,2003.988877171109,1182.4819808147925,
3671,231.08619047468687,2.473695457894737,8708.732105622348,47363.081835726334,13766.957051160789,680.5617672597807,0,98233.94858776807,16659.35487446046,0,44917.09865276965,336763.09836319566,716605.3059609927,203951.26304723395,0,38091.398890265715,48634.25263831436,39424.853382543944,208322.20405223445,18812.132686813475,48705.14455702429,16045.973988504626,3458.7803246732847,127271.44336700132,0,0,0,0,0,
3672,426.35835605299206,7.755376600000001,642506.3114684196,1861365.0542491535,0,0,0,0,0,0,1477.5174770889346,0,0,2210.7990762348163,0,0,53755.69073129183,470859.49439928844,21087.390445386183,3249.556520220739,21814.249616724446,0,0,0,0,0,0,0,0,
3673,588.4097395677595,7.571835846153847,166098.69134474057,516135.5322847187,0,60254.177621503004,5250.730099851192,0,0,1496860.8312457036,0,15674.393568405627,14712.051055879934,93199.67481968047,31913.84493909021,0,267217.9242132112,537398.1178708172,45051.64675569811,44470.6251752623,0,0,0,0,0,0,0,0,0,
3674,415.2220875138369,9.974867690909091,37572.881371770636,97979.1193649175,718.955370981843,35505.74362465899,1357605.4805599044,9775.676020435601,0,2983.1438166900166,0,0,0,4074.24608672939,15989.168213185243,0,45935.30463836424,0,0,34934.45957810692,0,0,0,0,0,0,0,0,0,
3675,356.3162037258357,9.745670481818182,41854.260014119776,110686.5682316159,0,677.3486215744194,2164573.908145534,3515.1342101806777,788.6959923487625,6113.751673595157,0,1835.2473175816508,1870.7743180460996,6920.42842039823,1413.926736922253,0,5454.394266510059,25249.5541358042,16559.03559876092,19941.907866993664,4475.558968279445,0,7371.846291999858,9106.078667145457,6695.298004631844,2217.294524484725,688.1400129925379,0,3891.6148425204856,
3676,264.1079383270734,2.243003430769231,466380.7216132329,754300.0433189996,0,0,0,8410298.709385281,4860.545551810583,45062.90125822414,2281.922098722674,0,0,2511.253643513538,0,0,776056.2738255565,0,1329.0153998239807,2921715.4748963276,0,0,0,7189290.826086659,51451.00161913534,7231.657135730833,0,0,0,
3677,309.2427310950184,8.065666854166667,122934.74277599192,354811.48616158724,5114.9410916332745,3096.522774053542,7699.72810867954,3256.795621873551,0,2612.3516076289106,2897.9107691042846,767.5807416108025,1873.2068216236294,25620.802033566993,3773.2996078577057,10949.396907664135,17403.885200491564,819542.3775999055,51392.29715033164,38550.5434574428,6113.190841026539,659.8022095575072,1143.4753638369396,22373.91672874672,576.7298105865775,0,19616.752898457675,2448.176518723408,0,
3678,460.2697058794035,6.821734214814815,1749.8145380405547,16980.934237306672,69133.60977858548,26665.153087576982,17293.944070764453,16543.76151668043,9304.448511833309,15236.54579925892,3516.714004333677,6190.687659197718,15370.514314499458,30690.26465423996,6307.254564802567,4080.5739609756174,35463.608962776794,9083.047993400069,6797.958942456362,6510.137885284403,15627.872791603673,1704.3951937368342,11117.957065315491,4557.027348789513,6897.868576124131,5035.029844361543,189889.30444698373,631810.0813259686,599743.5287583544,
3679,476.3217213963064,2.7345923666666665,6956.222496187606,41001.51076522727,0,0,0,0,0,0,1414838.2524706284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3680,160.09689415825738,0.6298956103703703,1.0045705756543815E7,1.972777401138695E7,4.445568101688682E8,7924510.555322622,1.4087479316978684E7,1511004.4037818527,950965.3013544704,2193723.1300942996,4248031.970667669,997268.7274036359,2089762.2702979227,1685787.616831806,1139888.5831580614,2243186.440739258,2550215.579249653,919397.2549842476,1024014.3251532121,7112082.290182794,1180646.2599889445,467066.3592943422,988013.3100903913,4350593.779738247,1039402.5446108185,2693839.582339709,36445.77497976124,34527.74549091521,40164.653887528206,
3681,401.374393041632,9.73861035,13995.703490503283,29718.63316260416,1639.027868764272,0,1114926.6004574434,707.2609834941852,0,766.1988187120356,0,0,0,1226.3786353667624,0,1218.1639853106358,741.293377670911,0,2476.435844173033,1916.1224624137087,0,742.7119676644214,2007.2291186971497,953.2412186307972,811.1253637423438,1580.3257293720258,735.276361198006,0,587.6005241410635,
3682,378.248470804722,3.2072028782608695,102934.44587756794,336835.06623164786,580961.3944297845,1429.8826879402059,40047.604855576465,641566.1841032278,317213.2008166404,98859.83219074666,619008.0236784978,82555.07321696171,0,1457854.8986403062,2464923.356899146,887711.8234167247,315925.7248085175,180163.2110331849,81370.54994373684,40711.39546635259,1076794.6465718886,0,9733.840102663398,476620.4452664307,39146.99744251826,54993.840682556496,0,1180.5786844507757,0,
3683,588.2285625751202,2.865513246153846,9256.699348549864,28694.606711127824,94266.9596303113,181320.74561725126,600438.3534639361,0,35808.29421450604,71364.60765621004,0,0,0,0,0,15495.24845903923,0,0,17877.780998748647,0,0,134838.84721581775,20768.31773552789,0,34345.2955776635,78244.51674909898,0,0,0,
3684,568.2387008691787,3.75938505625,5785690.310869632,1.3204680863577425E7,0,832.5047536464245,198872.7299708492,18200.622892806237,8.220723806708466E7,9.958685294421403E7,78209.63579360074,7108.828848449771,14907.031545479622,5125.628209760031,9735.903744363237,4670.765055732475,0,0,0,0,6765.329867997012,158968.5754145631,30887.432313601043,0,0,0,0,0,0,
3685,476.2127079438379,3.547238922222222,82044.07698654014,198681.0717332676,60138.144894694335,0,5579.295927675383,2067082.8103476213,63095.94270493769,166781.36991005944,34938.627266431096,0,0,316310.1018357725,30125.442497693628,5273.522344394518,18388.158834035206,12783.689108382117,0,0,10130.594290429659,113396.39603111037,218912.7098948826,2562194.0655607767,0,1301.5710649885377,0,0,0,
3686,466.24298795125327,3.2707885124999994,537052.5573094413,1231434.6993735763,480405.57528269273,1450.2902557697462,9535.799912516508,146180.86824717137,214725.03065455487,482295.9325138097,269218.0033781047,2608268.6728125266,1151643.2081137446,38275.24796902717,153687.90255164925,186500.53697493428,164089.60893777787,3115061.318480818,760858.5238665494,342995.35041014175,16310.151371683038,17062.406562688186,566.9295933504438,9265.708334258874,6040.365675564728,13982.657506954116,0,0,0,
3687,535.3245021277073,6.910878742857143,43326.87923179123,130740.50710420794,0,0,0,0,0,3888.650822690299,0,0,0,0,0,0,0,4785.331906139616,0,0,0,0,0,9728.472822366095,2021149.682818688,6976.923956887784,0,0,0,
3688,563.1550964355469,2.62325156,1747464.3013367902,3874324.6799944937,1083.445119461456,0,7014.411489330839,0,0,11105.727200554813,58050.364033708065,2.7262153483463608E7,4.791863794833161E7,0,0,0,0,0,0,0,0,6717.084455018645,0,0,2720.6512170030037,0,0,0,0,
3689,452.2272626091452,3.5756123000000004,19622.87785271475,41863.524248232694,22483.579196875373,0,5731.0364406459485,0,0,0,731775.9504272739,441530.9946449757,62253.399046418104,54413.38769812325,114581.76504942801,53125.91786355005,1239.8283745679046,22845.778282333456,42689.747637189066,134723.61072791327,0,0,0,4254.1549796951695,1314.996607796661,1410.6779110400287,0,0,0,
3690,369.11585235640877,1.9576002421052632,82962.27871926321,119346.77758977244,18164.81253698661,321753.76779954,197243.44542636306,26570.12182429735,1040037.508219818,1489617.8516920055,24191.304733561446,4730.092623225532,0,29141.387946366263,11491.983629901824,49370.161938786616,37649.26955762551,0,0,0,143986.3247110548,607870.2556418739,207912.23959043535,0,30818.26722841777,45326.3837047441,0,0,0,
3691,259.04243816058766,1.773608986363636,1405791.2137454732,3762723.8167706965,2348357.6597700827,114537.46840849081,29148.404743897037,1.6155507643547777E7,71729.1549502822,18313.767617170794,2939149.894322554,624538.1423715891,62135.97450308347,31518.56167740086,626750.6974259815,179999.0508502602,2712084.2086557844,0,0,5.150662611528141E7,831652.4288393849,47807.66188126753,65380.9034147015,6.75815079913567E7,146041.97406831212,251602.7438920745,0,0,0,
3692,500.2121458526538,1.9760190714285715,120330.6008168957,263110.19035682996,143363.67359620665,2063.2104484291986,20654.872542086418,583067.3988889476,374588.449074788,78408.99164217994,1537250.2884886996,22927.882388150305,0,1008204.879752864,380734.03523250675,1313002.361850884,167162.40761914573,0,2744.2309077400096,0,771710.893008997,6236.780318867456,1240.1324383341012,307508.22402254347,13876.413483091925,3882.4339741757594,0,0,0,
3693,355.1016241231185,2.2922278423076925,1726077.8075016518,4788987.994600686,89376.09151205301,32037.149068785686,74928.68005192956,4.842524290741916E7,75870.15393856126,222678.3894306066,1436146.280870208,133921.1948199124,53323.90247793582,510358.34003155463,40663.04466498526,52765.93317037085,4720848.926410625,1272229.5986417537,124191.39569272705,77695.16118416037,190040.5233464091,28750.279745872453,158882.62593634936,7.262443944826247E7,200025.5008744905,123182.0563956023,1718.236451049651,689.2836116543058,0,
3694,290.19594178388667,3.883972262962963,578931.241482984,1428643.1642945416,40195.862954368255,20454.091674248797,22774.61122101274,30126.73375308378,16675.702131898663,23590.29459974508,114271.1946080507,10410.619004597202,13073.943503669621,163232.83445692254,15441.840404483411,19330.259782326204,75085.29501911074,732185.2296043606,38696.17091183239,28975.00583971149,90459.21164093839,4843.979296771013,6130.677520809469,106128.62727853126,13443.069791668288,13130.81908703394,28635.020914669833,19879.60845918466,17182.547221822297,
3695,318.26335525693895,3.330945233333333,273872.0624129639,774233.7585430788,0,0,0,0,0,0,110799.90908407475,0,0,34522.49085928234,122682.73427957638,20198.721724471452,96693.0607559223,2866415.1384194773,31720.18389479513,4533.6486026411585,152338.22013294493,0,0,33232.4562212828,0,0,0,0,0,
3696,275.09118453338624,3.681322356521739,134757.62291909655,305817.53894314973,70795.57936300526,38874.64313711571,492942.5672578057,55561.56236715548,55299.261476718355,13766.35100743941,1714898.2475964085,380241.8002829533,595744.7193854739,101539.43040365043,16848.37807768208,43444.02457657813,353497.06577174546,0,12270.378162297262,26010.638486745458,1805712.8999447357,22032.18990474738,62365.01876487181,259971.0826183125,638009.0519416926,518874.2620769436,0,0,0,
